id,price,year,manufacturer,model,condition,cylinders,odometer,type,paint_color,state,lat,long,posting_date,fuel_id,transmission_id
7307219384,0,2019,acura,tlx,excellent,4 cylinders,33916,sedan,black,al,"33,61","-85,8",2021-04-15T11:01:22-0500,1,2
7306701707,0,2020,chevrolet,traverse,excellent,6 cylinders,27914,SUV,black,al,"33,61","-85,8",2021-04-14T11:01:13-0500,1,2
7306258048,30990,2019,acura,mdx sh-awd sport utility,good,6 cylinders,34605,SUV,white,al,"34,01","-86,01",2021-04-13T12:51:01-0500,1,1
7306185248,0,2021,ram,1500,excellent,8 cylinders,11892,truck,white,al,"33,61","-85,8",2021-04-13T11:01:10-0500,1,2
7305659137,38990,2021,infiniti,qx60 luxe sport utility,good,6 cylinders,5279,other,black,al,"34,01","-86,01",2021-04-12T11:01:17-0500,1,1
7305563982,39990,2021,infiniti,qx60 luxe sport utility,good,6 cylinders,6500,other,blue,al,"34,01","-86,01",2021-04-12T08:21:21-0500,1,2
7304710647,39590,2019,jeep,wrangler unlimited all new,good,6 cylinders,21893,SUV,silver,al,"34,01","-86,01",2021-04-10T11:11:03-0500,1,1
7303674215,0,2020,honda,cr v,excellent,4 cylinders,9546,SUV,red,al,"33,61","-85,8",2021-04-08T11:01:13-0500,1,2
7303056643,36590,2021,gmc,acadia denali sport utility,good,6 cylinders,33026,SUV,black,al,"34,01","-86,01",2021-04-07T08:21:16-0500,1,1
7302095238,0,2021,nissan,titan xd,excellent,8 cylinders,2576,truck,black,al,"33,61","-85,8",2021-04-05T11:01:13-0500,1,2
7302069105,43590,2021,acura,mdx sh-awd w/technology,good,6 cylinders,12012,other,silver,al,"34,01","-86,01",2021-04-05T10:21:20-0500,1,1
7301987643,39990,2021,acura,mdx sh-awd sport utility,good,6 cylinders,1237,other,white,al,"34,01","-86,01",2021-04-05T07:52:44-0500,1,1
7301643591,27590,2019,infiniti,qx60 3.5 sport utility,good,6 cylinders,41119,SUV,blue,al,"34,01","-86,01",2021-04-04T09:31:19-0500,1,2
7316680879,39590,2021,chevrolet,silverado 1500 crew,good,8 cylinders,19160,pickup,red,al,"34,57","-86,98",2021-05-04T08:51:55-0500,1,1
7316422614,35990,2019,toyota,4runner sr5 sport utility,good,6 cylinders,29245,other,silver,al,"34,57","-86,98",2021-05-03T15:51:38-0500,1,1
7316291401,36990,2019,gmc,sierra 1500 double cab sle,good,8 cylinders,23424,pickup,black,al,"34,57","-86,98",2021-05-03T12:21:26-0500,1,1
7315904363,32990,2019,ram,1500 quad cab harvest pickup,good,6 cylinders,29979,pickup,black,al,"34,57","-86,98",2021-05-02T15:11:11-0500,1,1
7315478073,27990,2019,nissan,frontier crew cab pro-4x,good,6 cylinders,37332,pickup,silver,al,"34,57","-86,98",2021-05-01T15:11:10-0500,1,1
7315343749,39500,2020,honda,passport elite,like new,6 cylinders,9069,SUV,silver,al,"34,55","-87,0",2021-05-01T11:23:40-0500,1,2
7314965035,34590,2019,ford,f150 super cab xl pickup 4d,good,6 cylinders,20856,pickup,white,al,"34,57","-86,98",2021-04-30T14:21:01-0500,1,1
7314892984,19900,2019,nissan,rogue sv,excellent,4 cylinders,66300,SUV,blue,al,"34,74","-86,67",2021-04-30T12:23:30-0500,1,2
7314764121,39590,2021,ford,mustang gt premium coupe 2d,good,8 cylinders,1419,coupe,white,al,"34,57","-86,98",2021-04-30T08:41:48-0500,1,1
7314673507,32990,2019,toyota,highlander xle sport,good,6 cylinders,23971,other,red,al,"34,57","-86,98",2021-04-29T22:51:09-0500,1,1
7314479790,25800,2021,jeep,renegade limited sport,like new,4 cylinders,7900,other,black,al,"34,69","-86,63",2021-04-29T14:45:07-0500,1,2
7314022876,29000,2020,toyota,tacoma,excellent,6 cylinders,29500,pickup,silver,al,"34,62","-86,06",2021-04-28T15:31:36-0500,1,2
7313746417,39990,2020,nissan,370z nismo coupe 2d,good,6 cylinders,8373,coupe,white,al,"34,57","-86,98",2021-04-28T07:01:13-0500,1,1
7312892545,39590,2019,toyota,4runner limited sport,good,6 cylinders,34199,other,red,al,"34,57","-86,98",2021-04-26T12:21:14-0500,1,1
7312276754,31990,2019,ram,1500 quad cab harvest pickup,good,6 cylinders,27426,pickup,white,al,"34,57","-86,98",2021-04-25T08:01:34-0500,1,1
7311871933,35590,2019,ram,1500 crew cab big horn,good,6 cylinders,22805,pickup,black,al,"34,57","-86,98",2021-04-24T10:31:05-0500,3,1
7311871748,36990,2021,nissan,frontier crew cab pro-4x,good,6 cylinders,4282,pickup,black,al,"34,57","-86,98",2021-04-24T10:30:52-0500,1,1
7311701269,32900,2020,ford,transit,like new,6 cylinders,6735,van,white,al,"36,46","-86,66",2021-04-23T21:11:35-0500,1,2
7311701265,31900,2020,ford,transit,like new,6 cylinders,29497,van,white,al,"36,46","-86,66",2021-04-23T21:11:35-0500,1,2
7311701267,29900,2020,ford,f-150,like new,8 cylinders,23004,truck,white,al,"36,46","-86,66",2021-04-23T21:11:35-0500,1,2
7311701268,37900,2021,chevrolet,silverado 1500,like new,8 cylinders,5622,truck,white,al,"36,46","-86,66",2021-04-23T21:11:35-0500,1,2
7311701253,33900,2020,gmc,savana,like new,8 cylinders,24585,van,white,al,"36,46","-86,66",2021-04-23T21:11:33-0500,1,2
7311446234,19999,2020,mitsubishi,outlander sport se,excellent,4 cylinders,32000,SUV,silver,al,"35,07","-87,02",2021-04-23T12:36:41-0500,1,2
7311339128,39590,2019,jeep,wrangler unlimited all new,good,6 cylinders,21893,SUV,silver,al,"34,57","-86,98",2021-04-23T09:50:59-0500,1,1
7311284446,39590,2021,ford,mustang gt coupe 2d,good,8 cylinders,1988,coupe,black,al,"34,57","-86,98",2021-04-23T08:06:29-0500,1,1
7311146401,20000,2021,kia,optima,like new,4 cylinders,16362,sedan,blue,al,"34,67","-86,56",2021-04-22T19:20:33-0500,1,2
7310936029,48200,2019,chevrolet,silverado,excellent,8 cylinders,33467,pickup,white,al,"34,33","-86,49",2021-04-22T12:39:41-0500,1,2
7310601034,27800,2019,chevrolet,impala,like new,6 cylinders,16920,sedan,white,al,"35,15","-86,57",2021-04-21T17:43:38-0500,1,2
7310472545,30590,2019,dodge,challenger gt coupe 2d,good,6 cylinders,24790,coupe,black,al,"34,57","-86,98",2021-04-21T13:50:48-0500,1,1
7310370208,29990,2020,dodge,challenger gt coupe 2d,good,6 cylinders,6600,coupe,green,al,"34,57","-86,98",2021-04-21T11:10:54-0500,1,1
7310308311,32990,2019,acura,mdx sh-awd w/technology,good,6 cylinders,31967,other,brown,al,"34,57","-86,98",2021-04-21T09:31:05-0500,1,1
7309322506,27590,2019,lincoln,mkx reserve sport,good,6 cylinders,48039,other,white,al,"34,57","-86,98",2021-04-19T12:00:55-0500,1,1
7309222934,38990,2021,lincoln,continental sedan 4d,good,6 cylinders,1772,sedan,black,al,"34,57","-86,98",2021-04-19T09:40:56-0500,1,1
7309162304,60990,2020,audi,q8 premium sport utility 4d,good,6 cylinders,8798,other,black,al,"34,57","-86,98",2021-04-19T07:50:51-0500,1,2
7308859840,36590,2020,gmc,sierra 1500 limited double,good,8 cylinders,14222,pickup,blue,al,"34,57","-86,98",2021-04-18T13:40:39-0500,1,1
7308295299,40990,2020,ford,f150 supercrew cab xlt,good,6 cylinders,13564,pickup,white,al,"34,57","-86,98",2021-04-17T11:30:44-0500,1,1
7307349003,40590,2021,chevrolet,silverado 1500 double,good,8 cylinders,19910,pickup,silver,al,"34,57","-86,98",2021-04-15T14:21:16-0500,1,1
7307259360,38990,2021,infiniti,qx60 luxe sport utility,good,6 cylinders,5279,other,black,al,"34,57","-86,98",2021-04-15T12:01:10-0500,1,1
7307259056,33590,2021,chevrolet,silverado 1500 double,good,6 cylinders,15591,pickup,white,al,"34,57","-86,98",2021-04-15T12:00:50-0500,3,1
7307258977,41990,2021,infiniti,qx60 luxe sport utility,good,6 cylinders,7544,other,white,al,"34,57","-86,98",2021-04-15T12:00:43-0500,1,1
7306854155,34500,2020,ford,transit,like new,6 cylinders,7646,van,white,al,"36,46","-86,66",2021-04-14T14:59:21-0500,1,2
7306854131,32700,2020,ford,transit,like new,6 cylinders,13646,van,white,al,"36,46","-86,66",2021-04-14T14:59:19-0500,1,2
7306854136,32900,2020,ford,transit,like new,6 cylinders,6735,van,white,al,"36,46","-86,66",2021-04-14T14:59:20-0500,1,2
7306854123,34800,2020,ford,transit,like new,6 cylinders,31020,van,white,al,"36,46","-86,66",2021-04-14T14:59:19-0500,1,2
7305769026,35590,2019,infiniti,q60 3.0t sport coupe 2d,good,6 cylinders,12113,coupe,blue,al,"34,57","-86,98",2021-04-12T13:41:15-0500,1,1
7305334481,39950,2021,jeep,wrangler,like new,4 cylinders,2600,SUV,blue,al,"34,92","-87,61",2021-04-11T15:48:07-0500,1,2
7305085299,59990,2020,audi,q8 premium sport utility 4d,good,6 cylinders,8930,other,black,al,"34,57","-86,98",2021-04-11T07:21:42-0500,1,2
7304828567,41990,2020,toyota,4runner limited,good,6 cylinders,32326,SUV,black,al,"34,57","-86,98",2021-04-10T14:11:11-0500,1,1
7304604320,25990,2020,dodge,charger sxt sedan 4d,good,6 cylinders,21079,sedan,red,al,"34,57","-86,98",2021-04-10T07:43:23-0500,1,1
7304276297,46990,2021,ford,f150 supercrew cab lariat,good,8 cylinders,13935,pickup,black,al,"34,57","-86,98",2021-04-09T13:12:01-0500,1,1
7304257405,75500,2021,ram,limited 3500,excellent,6 cylinders,26100,pickup,white,al,"34,78","-86,54",2021-04-09T12:42:32-0500,2,2
7303727914,20590,2019,chrysler,300 limited sedan 4d,good,6 cylinders,71021,sedan,black,al,"34,57","-86,98",2021-04-08T12:21:08-0500,1,1
7303647774,48990,2020,nissan,armada,good,8 cylinders,21412,SUV,black,al,"34,73","-87,67",2021-04-08T10:19:59-0500,1,2
7303640342,38300,2021,ford,transit,like new,6 cylinders,7540,van,white,al,"36,46","-86,66",2021-04-08T10:08:45-0500,1,2
7303640350,29600,2020,gmc,savana,like new,8 cylinders,30052,van,white,al,"36,46","-86,66",2021-04-08T10:08:45-0500,1,2
7303640328,36700,2020,ford,transit 250,excellent,6 cylinders,14985,van,white,al,"36,46","-86,66",2021-04-08T10:08:43-0500,1,2
7303640331,32800,2019,ford,transit,excellent,6 cylinders,43479,van,white,al,"36,46","-86,66",2021-04-08T10:08:44-0500,1,2
7303640332,37900,2021,chevrolet,silverado 1500,like new,8 cylinders,5622,truck,white,al,"36,46","-86,66",2021-04-08T10:08:44-0500,1,2
7303640334,31900,2020,ford,transit 250,excellent,6 cylinders,29497,van,white,al,"36,46","-86,66",2021-04-08T10:08:44-0500,1,2
7303640335,34800,2020,ford,transit,excellent,6 cylinders,31020,van,white,al,"36,46","-86,66",2021-04-08T10:08:44-0500,1,2
7303163953,35990,2021,chevrolet,silverado 1500 double,good,8 cylinders,28338,pickup,red,al,"34,57","-86,98",2021-04-07T11:20:59-0500,1,1
7303117756,41990,2021,chevrolet,silverado 1500 double,good,8 cylinders,12880,pickup,white,al,"34,57","-86,98",2021-04-07T10:11:17-0500,1,2
7303087581,36590,2021,gmc,acadia denali sport utility,good,6 cylinders,33026,SUV,black,al,"34,57","-86,98",2021-04-07T09:21:13-0500,1,1
7303037306,33590,2021,chevrolet,silverado 1500 double,good,8 cylinders,30457,pickup,red,al,"34,57","-86,98",2021-04-07T07:31:35-0500,1,1
7302806750,49500,2019,bmw,x6 xdrive50i,excellent,8 cylinders,52000,coupe,grey,al,"34,67","-86,56",2021-04-06T15:40:40-0500,1,2
7302579081,49990,2021,cadillac,xt5 sport suv 4d,good,6 cylinders,4322,other,white,al,"34,57","-86,98",2021-04-06T09:41:45-0500,1,1
7302136175,43590,2021,acura,mdx sh-awd w/technology,good,6 cylinders,12012,other,silver,al,"34,57","-86,98",2021-04-05T12:01:09-0500,1,1
7302108660,32990,2020,dodge,challenger r/t coupe 2d,good,8 cylinders,2676,coupe,white,al,"34,57","-86,98",2021-04-05T11:21:01-0500,1,1
7301975621,39990,2021,acura,mdx sh-awd sport utility,good,6 cylinders,1237,other,white,al,"34,57","-86,98",2021-04-05T07:14:59-0500,1,1
7301711489,51990,2019,cadillac,escalade esv premium,good,8 cylinders,72367,SUV,black,al,"34,57","-86,98",2021-04-04T12:21:10-0500,3,2
7301682169,44590,2020,infiniti,q60 red sport 400 coupe,good,6 cylinders,7396,coupe,blue,al,"34,57","-86,98",2021-04-04T11:11:29-0500,1,1
7316508975,49900,2020,lexus,rx 450h,excellent,6 cylinders,1900,SUV,white,al,"30,39","-86,47",2021-05-03T18:47:00-0500,4,2
7316128517,35990,2019,ford,f150 super cab xlt pickup,good,6 cylinders,22812,pickup,black,al,"33,78","-84,41",2021-05-03T07:32:44-0500,1,1
7314734113,39990,2020,nissan,370z nismo coupe 2d,good,6 cylinders,8373,coupe,white,al,"33,78","-84,41",2021-04-30T07:21:37-0500,1,1
7314652214,25990,2020,ram,1500 classic regular cab,good,8 cylinders,12302,pickup,white,al,"33,78","-84,41",2021-04-29T21:21:24-0500,1,1
7314652261,39590,2021,ford,mustang gt coupe 2d,good,8 cylinders,728,coupe,blue,al,"33,78","-84,41",2021-04-29T21:21:30-0500,1,1
7314175698,34500,2020,toyota,highlander,excellent,6 cylinders,37800,SUV,silver,al,"30,48","-87,7",2021-04-28T21:54:11-0500,1,2
7313210765,19900,2020,hyundai,sonata,good,4 cylinders,21872,sedan,white,al,"31,32","-89,44",2021-04-27T01:21:44-0500,1,2
7313210706,18900,2020,nissan,altima,good,4 cylinders,47421,sedan,grey,al,"31,32","-89,44",2021-04-27T01:21:12-0500,1,2
7312240185,25900,2021,honda,accord,like new,4 cylinders,18800,sedan,grey,al,"30,52","-87,75",2021-04-25T02:52:28-0500,1,2
7310694479,59000,2019,ford,f-150 raptor,excellent,6 cylinders,79000,truck,grey,al,"30,75","-88,27",2021-04-21T22:12:15-0500,1,2
7310115355,16995,2019,hyundai,elantra,good,4 cylinders,53427,sedan,white,al,"30,8","-88,14",2021-04-20T18:55:58-0500,1,2
7309248349,19565,2019,honda,civic lx,like new,4 cylinders,15545,sedan,blue,al,"30,61","-87,9",2021-04-19T10:18:10-0500,1,2
7307388779,6800,2019,lexus,rx 350,good,6 cylinders,220000,SUV,white,al,"30,65","-88,23",2021-04-15T15:28:06-0500,1,2
7307067898,22900,2019,nissan,frontier,good,4 cylinders,14570,truck,custom,al,"31,32","-89,44",2021-04-15T01:47:09-0500,1,2
7305854727,17995,2020,mitsubishi,outlander sport,good,4 cylinders,41828,SUV,grey,al,"30,8","-88,14",2021-04-12T15:56:30-0500,1,2
7302988264,40900,2021,toyota,tacoma 4wd,good,6 cylinders,1582,truck,silver,al,"31,32","-89,44",2021-04-07T00:17:43-0500,1,2
7302988186,18900,2020,nissan,altima,good,4 cylinders,44276,sedan,silver,al,"31,32","-89,44",2021-04-07T00:17:07-0500,1,2
7316781776,39590,2021,chevrolet,silverado 1500 crew,good,8 cylinders,19160,pickup,red,al,"32,35","-86,28",2021-05-04T11:41:09-0500,1,1
7316343496,37590,2021,dodge,challenger r/t coupe 2d,good,8 cylinders,1937,coupe,green,al,"32,35","-86,28",2021-05-03T13:41:31-0500,1,1
7316284462,36990,2019,gmc,sierra 1500 double cab sle,good,8 cylinders,23424,pickup,black,al,"32,35","-86,28",2021-05-03T12:11:06-0500,1,1
7314897476,29990,2020,chevrolet,camaro lt coupe 2d,good,6 cylinders,6727,coupe,red,al,"32,35","-86,28",2021-04-30T12:30:59-0500,1,1
7313789798,38990,2020,toyota,tundra crewmax sr5 pickup,good,8 cylinders,15520,pickup,silver,al,"32,35","-86,28",2021-04-28T09:00:58-0500,1,1
7313789777,39990,2020,nissan,370z nismo coupe 2d,good,6 cylinders,8373,coupe,white,al,"32,35","-86,28",2021-04-28T09:00:56-0500,1,1
7313785237,29990,2019,chevrolet,colorado crew cab work,good,6 cylinders,11401,pickup,red,al,"32,35","-86,28",2021-04-28T08:51:13-0500,1,1
7313349271,25990,2020,ram,1500 classic regular cab,good,8 cylinders,12302,pickup,white,al,"32,35","-86,28",2021-04-27T10:51:21-0500,1,1
7313268504,36590,2020,chevrolet,silverado 1500 crew,good,8 cylinders,7619,pickup,white,al,"32,35","-86,28",2021-04-27T08:21:34-0500,1,1
7313210647,18900,2020,nissan,altima,good,4 cylinders,47421,sedan,grey,al,"31,32","-89,44",2021-04-27T01:20:38-0500,1,2
7313210642,19900,2020,hyundai,sonata,good,4 cylinders,21872,sedan,white,al,"31,32","-89,44",2021-04-27T01:20:36-0500,1,2
7312919492,39590,2019,toyota,4runner limited sport,good,6 cylinders,34199,other,red,al,"32,35","-86,28",2021-04-26T13:01:34-0500,1,1
7312780913,33990,2019,gmc,sierra 1500 double cab sle,good,6 cylinders,24299,pickup,white,al,"32,35","-86,28",2021-04-26T09:31:20-0500,1,1
7309855147,27590,2019,lincoln,mkx reserve sport,good,6 cylinders,48039,other,white,al,"32,35","-86,28",2021-04-20T11:21:01-0500,1,1
7309733705,30590,2019,infiniti,qx60 3.5 sport utility,good,6 cylinders,47107,SUV,black,al,"32,35","-86,28",2021-04-20T07:54:26-0500,1,1
7309166260,38590,2021,lincoln,continental sedan 4d,good,6 cylinders,1772,sedan,black,al,"32,35","-86,28",2021-04-19T08:01:02-0500,1,1
7308854044,33990,2019,jeep,wrangler unlimited willys,good,6 cylinders,34636,other,white,al,"32,35","-86,28",2021-04-18T13:30:48-0500,1,1
7308842950,36590,2020,gmc,sierra 1500 limited double,good,8 cylinders,14222,pickup,blue,al,"32,35","-86,28",2021-04-18T13:11:34-0500,1,1
7308337559,32990,2019,jeep,wrangler sahara (jk) sport,good,6 cylinders,30533,SUV,black,al,"32,35","-86,28",2021-04-17T12:30:45-0500,1,1
7307324404,28590,2019,gmc,acadia sle-2 sport utility,good,6 cylinders,20736,other,white,al,"32,35","-86,28",2021-04-15T13:41:52-0500,1,1
7307292366,24590,2020,chrysler,300 touring l sedan 4d,good,6 cylinders,15557,sedan,black,al,"32,35","-86,28",2021-04-15T12:51:04-0500,1,1
7307132131,23590,2019,chrysler,300 touring l sedan 4d,good,6 cylinders,19677,sedan,black,al,"32,35","-86,28",2021-04-15T08:30:51-0500,1,1
7307067874,22900,2019,nissan,frontier,good,4 cylinders,14570,truck,custom,al,"31,32","-89,44",2021-04-15T01:46:58-0500,1,2
7306728376,49990,2019,bmw,x5 xdrive50i sport utility,good,8 cylinders,17083,other,black,al,"32,35","-86,28",2021-04-14T11:41:21-0500,1,2
7306635386,41990,2019,bmw,x5 xdrive50i sport utility,good,8 cylinders,42896,other,blue,al,"32,35","-86,28",2021-04-14T09:11:02-0500,1,2
7306238497,30990,2019,acura,mdx sh-awd sport utility,good,6 cylinders,34605,SUV,white,al,"32,35","-86,28",2021-04-13T12:20:55-0500,1,1
7305788660,38990,2021,infiniti,qx60 luxe sport utility,good,6 cylinders,5279,other,black,al,"32,35","-86,28",2021-04-12T14:11:02-0500,1,1
7304884943,43500,2021,ford,f150 xlt,new,8 cylinders,13500,pickup,black,al,"32,4","-87,06",2021-04-10T15:49:44-0500,1,2
7304622280,33590,2021,chevrolet,silverado 1500 double,good,6 cylinders,15591,pickup,white,al,"32,35","-86,28",2021-04-10T08:32:04-0500,3,1
7304269029,62990,2021,mercedes-benz,e-class e 450,good,6 cylinders,12145,coupe,red,al,"32,35","-86,28",2021-04-09T13:01:06-0500,1,1
7304262767,35990,2021,toyota,4runner sr5 sport utility,good,6 cylinders,33556,SUV,black,al,"32,35","-86,28",2021-04-09T12:51:12-0500,1,1
7304203848,39590,2021,toyota,4runner sr5 sport utility,good,6 cylinders,3110,SUV,white,al,"32,35","-86,28",2021-04-09T11:21:10-0500,1,1
7303681343,51990,2019,cadillac,escalade esv premium,good,8 cylinders,72367,SUV,black,al,"32,35","-86,28",2021-04-08T11:11:18-0500,3,2
7303157301,20590,2019,chrysler,300 limited sedan 4d,good,6 cylinders,71021,sedan,black,al,"32,35","-86,28",2021-04-07T11:10:58-0500,1,1
7303087710,36590,2021,gmc,acadia denali sport utility,good,6 cylinders,33026,SUV,black,al,"32,35","-86,28",2021-04-07T09:21:24-0500,1,1
7303037161,30990,2021,gmc,acadia slt sport utility 4d,good,6 cylinders,35200,SUV,white,al,"32,35","-86,28",2021-04-07T07:31:17-0500,1,1
7302988271,40900,2021,toyota,tacoma 4wd,good,6 cylinders,1582,truck,silver,al,"31,32","-89,44",2021-04-07T00:17:45-0500,1,2
7302987932,18900,2020,nissan,altima,good,4 cylinders,44276,sedan,silver,al,"31,32","-89,44",2021-04-07T00:15:06-0500,1,2
7302197505,58995,2019,chevrolet,camaro,excellent,8 cylinders,10626,coupe,silver,al,"30,69","-88,05",2021-04-05T13:30:21-0500,1,2
7302184356,43590,2021,acura,mdx sh-awd w/technology,good,6 cylinders,12012,other,silver,al,"32,35","-86,28",2021-04-05T13:11:12-0500,1,1
7302043406,39990,2021,acura,mdx sh-awd sport utility,good,6 cylinders,1237,other,white,al,"32,35","-86,28",2021-04-05T09:41:10-0500,1,1
7301682037,27990,2021,infiniti,qx60 pure sport utility,good,6 cylinders,31050,SUV,brown,al,"32,35","-86,28",2021-04-04T11:11:16-0500,1,1
7301633419,28990,2019,lincoln,mkx reserve sport,good,6 cylinders,34507,SUV,black,al,"32,35","-86,28",2021-04-04T09:01:56-0500,1,2
7316436488,104900,2021,bmw,m805i,excellent,8 cylinders,9000,sedan,black,al,"33,33","-87,47",2021-05-03T16:16:01-0500,1,2
7316291523,35990,2019,ford,f150 super cab xlt pickup,good,6 cylinders,22812,pickup,black,al,"33,23","-87,54",2021-05-03T12:21:34-0500,1,1
7315805447,32990,2019,ram,1500 quad cab harvest pickup,good,6 cylinders,29979,pickup,black,al,"33,23","-87,54",2021-05-02T12:01:15-0500,1,1
7314903701,39990,2020,nissan,370z nismo coupe 2d,good,6 cylinders,8373,coupe,white,al,"33,23","-87,54",2021-04-30T12:41:00-0500,1,1
7314527483,36990,2019,toyota,4runner sr5 sport utility,good,6 cylinders,21415,other,silver,al,"33,23","-87,54",2021-04-29T16:11:31-0500,1,1
7314527457,36590,2020,chevrolet,silverado 1500 crew,good,8 cylinders,7619,pickup,white,al,"33,23","-87,54",2021-04-29T16:11:30-0500,1,1
7313785129,29990,2019,chevrolet,colorado crew cab work,good,6 cylinders,11401,pickup,red,al,"33,23","-87,54",2021-04-28T08:51:03-0500,1,1
7313349193,25990,2020,ram,1500 classic regular cab,good,8 cylinders,12302,pickup,white,al,"33,23","-87,54",2021-04-27T10:51:16-0500,1,1
7313267109,36590,2019,jeep,wrangler unlimited all new,good,6 cylinders,15813,other,white,al,"33,23","-87,54",2021-04-27T08:18:06-0500,2,1
7309160932,38590,2021,lincoln,continental sedan 4d,good,6 cylinders,1772,sedan,black,al,"33,23","-87,54",2021-04-19T07:46:57-0500,1,1
7308740660,36590,2020,gmc,sierra 1500 limited double,good,8 cylinders,14222,pickup,blue,al,"33,23","-87,54",2021-04-18T10:10:55-0500,1,1
